amostra_id,idade_label,epsilon_t,pred_Ridge,erro_Ridge,pred_Random Forest,erro_Random Forest,pred_Gradient Boosting,erro_Gradient Boosting,pred_Extra Trees,erro_Extra Trees
21,28 dias,-500.0,-409.1982366515567,90.80176334844327,-379.5351984126983,120.46480158730168,-448.6580207336172,51.34197926638279,-364.07166666666666,135.92833333333334
21,56 dias,-620.0,-543.0181236784798,76.98187632152019,-495.8221825396826,124.17781746031739,-554.8760708551606,65.1239291448394,-484.2783333333332,135.7216666666668
22,12 h,0.0,-88.34359127444796,88.34359127444796,0.0,0.0,-27.951973843768954,27.951973843768954,0.0,0.0
22,1 dia,-60.0,-73.83539617893919,13.835396178939192,-44.5078787878788,15.492121212121198,-43.30342987385411,16.696570126145893,-43.48158730158732,16.518412698412682
22,3 dias,-130.0,-57.9608891781987,72.0391108218013,-92.22579365079368,37.774206349206324,-69.46432947036611,60.53567052963389,-85.5546825396825,44.4453174603175
22,7 dias,-250.0,-60.38453704722133,189.61546295277867,-150.54508297258297,99.45491702741703,-108.5546312000855,141.4453687999145,-141.3201190476191,108.6798809523809
22,14 dias,-370.0,-184.24822297628424,185.75177702371576,-213.89023809523817,156.10976190476183,-194.74931507802998,175.25068492197002,-228.55079365079368,141.44920634920632
22,28 dias,-480.0,-306.2628561813903,173.7371438186097,-277.55876678876683,202.44123321123317,-298.74386959130095,181.25613040869905,-306.9307936507937,173.0692063492063
22,56 dias,-590.0,-444.07596760573114,145.92403239426886,-425.6180158730159,164.3819841269841,-421.52116324531903,168.47883675468097,-431.28567460317464,158.71432539682536
23,12 h,0.0,-77.93540084363573,77.93540084363573,0.0,0.0,0.6259402618662875,0.6259402618662875,0.0,0.0
23,1 dia,-20.0,-63.64268989515055,43.64268989515055,-47.05226551226551,27.052265512265507,-15.619708024267183,4.380291975732817,-66.38333333333334,46.38333333333334
23,3 dias,-70.0,-59.205659050850315,10.794340949149685,-67.8128144078144,2.1871855921855996,-47.24097848659974,22.759021513400263,-88.18333333333335,18.18333333333335
23,7 dias,-100.0,-62.130158513329086,37.869841486670914,-108.92025613275614,8.920256132756137,-83.1137970114223,16.886202988577693,-115.34000000000002,15.340000000000018
23,14 dias,-200.0,-183.03939947914097,16.960600520859032,-174.14559523809527,25.854404761904732,-170.74294837527503,29.257051624724966,-100.6,99.4
23,28 dias,-460.0,-300.2535648640028,159.74643513599722,-313.3781204906205,146.62187950937948,-256.7103849186971,203.28961508130288,-260.775,199.22500000000002
23,56 dias,-580.0,-432.8833344826474,147.1166655173526,-392.6762337662338,187.3237662337662,-379.7316842371232,200.2683157628768,-416.1059523809524,163.89404761904763
24,12 h,0.0,-48.29390326021965,48.29390326021965,0.11666666666666665,0.11666666666666665,5.114486791254142,5.114486791254142,-0.9099999999999998,0.9099999999999998
24,1 dia,10.0,-42.92226199733631,52.92226199733631,26.55579365079365,16.55579365079365,18.96643500672589,8.966435006725892,22.52380952380952,12.523809523809518
24,3 dias,20.0,-38.91771133429185,58.91771133429185,60.930952380952384,40.930952380952384,46.394680265937325,26.394680265937325,59.38499999999999,39.38499999999999
24,7 dias,40.0,-46.37623590748346,86.37623590748346,78.6878066378066,38.6878066378066,63.970918270700075,23.970918270700075,88.76904761904763,48.769047619047626
24,14 dias,-120.0,-164.48261074510089,44.482610745100885,-73.48369047619049,46.51630952380951,-68.32496372896385,51.67503627103615,-91.79166666666669,28.208333333333314
24,28 dias,-240.0,-279.84506343451187,39.84506343451187,-191.58647546897546,48.413524531024535,-184.1093823638328,55.89061763616721,-202.1666666666666,37.8333333333334
