amostra_id,idade_label,real,previsto
24,12 h,0.0,40.84436044475285
24,1 dia,10.0,90.28862690948202
24,3 dias,20.0,139.072887013003
24,7 dias,40.0,188.0802561409083
24,14 dias,120.0,187.99782837373547
24,28 dias,240.0,287.5399067407171
24,56 dias,360.0,411.4107050121073
25,12 h,0.0,-14.82233997964002
25,1 dia,20.0,33.39812641695224
25,3 dias,70.0,84.12171862202663
25,7 dias,100.0,130.67681670124003
25,14 dias,50.0,116.62665560605058
25,28 dias,190.0,215.4197465089208
25,56 dias,360.0,345.4060539804764
26,12 h,0.0,122.16862774593868
26,1 dia,50.0,176.50430726206082
26,3 dias,120.0,220.10601813230573
26,7 dias,190.0,265.0072815994142
26,14 dias,310.0,261.1024782783652
26,28 dias,430.0,358.7604975355474
26,56 dias,580.0,484.07653604991214
27,12 h,0.0,5.702993901632766
27,1 dia,0.0,55.147260366361934
27,3 dias,10.0,103.93152046988294
27,7 dias,10.0,152.9388895977882
27,14 dias,110.0,152.8564618306154
27,28 dias,200.0,252.39854019759696
27,56 dias,350.0,376.2693384689872
28,12 h,0.0,-32.77594671664522
28,1 dia,20.0,15.444519679947035
28,3 dias,50.0,66.16811188502137
28,7 dias,80.0,112.72320996423481
28,14 dias,60.0,98.67304886904535
28,28 dias,200.0,197.4661397719156
28,56 dias,350.0,327.45244724347117
29,12 h,0.0,39.5645018999229
29,1 dia,100.0,93.90018141604507
29,3 dias,140.0,137.50189228629
29,7 dias,180.0,182.40315575339847
29,14 dias,310.0,178.49835243234946
29,28 dias,390.0,276.1563716895317
29,56 dias,560.0,401.47241020389635
30,12 h,0.0,-23.310086780897365
30,1 dia,20.0,26.13417968383186
30,3 dias,40.0,74.91843978735284
30,7 dias,70.0,123.92580891525807
30,14 dias,100.0,123.84338114808529
30,28 dias,230.0,223.38545951506686
30,56 dias,350.0,347.2562577864571
31,12 h,0.0,8.469723745593427
31,1 dia,60.0,56.69019014218571
31,3 dias,120.0,107.41378234726005
31,7 dias,180.0,153.96888042647348
31,14 dias,270.0,139.91871933128402
31,28 dias,380.0,238.7118102341543
31,56 dias,500.0,368.6981177057098
