wb,cement_consumption,water_consumption,dry_d1,fibra_metalica,macrofibra_pp,microfibra_pp,idade_dias,idade_horas,cement,curing,local_ensaio,estado,regiao,idade_label,epsilon_t,amostra_id,epsilon_previsto,residuo,erro_absoluto,sinal_previsto
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-370.0,15,-317.9433333333332,-52.056666666666786,52.056666666666786,retracao
0.61,360,219.6,0.0,0.0,0.0,0.3,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,16,0.0,0.0,0.0,estabilidade
0.61,360,219.6,0.0,0.0,0.0,0.3,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,-60.0,16,-31.84500000000001,-28.15499999999999,28.15499999999999,retracao
0.61,360,219.6,0.0,0.0,0.0,0.3,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,-180.0,16,-131.675,-48.32499999999999,48.32499999999999,retracao
0.61,360,219.6,0.0,0.0,0.0,0.3,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,-300.0,16,-183.2733333333334,-116.7266666666666,116.7266666666666,retracao
0.61,360,219.6,0.0,0.0,0.0,0.3,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-400.0,16,-183.21000000000006,-216.78999999999994,216.78999999999994,retracao
0.61,360,219.6,0.0,0.0,0.0,0.3,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-530.0,16,-272.42000000000013,-257.57999999999987,257.57999999999987,retracao
0.61,360,219.6,0.0,0.0,0.0,0.3,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-630.0,16,-417.2666666666667,-212.7333333333333,212.7333333333333,retracao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,0.5,12,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,12 h,0.0,17,0.03333333333333333,-0.03333333333333333,0.03333333333333333,expansao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,1.0,24,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,1 dia,20.0,17,34.51166666666667,-14.51166666666667,14.51166666666667,expansao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,3.0,72,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,3 dias,40.0,17,82.40833333333332,-42.40833333333332,42.40833333333332,expansao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,7.0,168,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,7 dias,90.0,17,106.04309523809525,-16.043095238095248,16.043095238095248,expansao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,14.0,336,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,14 dias,-30.0,17,-57.01249999999999,27.01249999999999,27.01249999999999,retracao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,28.0,672,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,28 dias,-140.0,17,-191.63999999999996,51.63999999999996,51.63999999999996,retracao
0.53,340,180.20000000000002,10.0,0.0,5.5,0.6,56.0,1344,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,BA,Nordeste,56 dias,-360.0,17,-328.49500000000023,-31.504999999999768,31.504999999999768,retracao
0.5,380,190.0,12.5,0.0,0.0,0.6,0.5,12,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,18,2.095,-2.095,2.095,expansao
0.5,380,190.0,12.5,0.0,0.0,0.6,1.0,24,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,60.0,18,41.14428571428572,18.855714285714278,18.855714285714278,expansao
0.5,380,190.0,12.5,0.0,0.0,0.6,3.0,72,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,100.0,18,56.11499999999998,43.88500000000002,43.88500000000002,expansao
0.5,380,190.0,12.5,0.0,0.0,0.6,7.0,168,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,-20.0,18,72.58166666666664,-92.58166666666664,92.58166666666664,expansao
0.5,380,190.0,12.5,0.0,0.0,0.6,14.0,336,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-130.0,18,-53.07714285714285,-76.92285714285714,76.92285714285714,retracao
0.5,380,190.0,12.5,0.0,0.0,0.6,28.0,672,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-240.0,18,-108.53833333333334,-131.46166666666664,131.46166666666664,retracao
0.5,380,190.0,12.5,0.0,0.0,0.6,56.0,1344,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-360.0,18,-246.04499999999993,-113.95500000000007,113.95500000000007,retracao
0.56,340,190.4,10.0,0.0,5.5,0.6,0.5,12,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,12 h,0.0,19,0.0,0.0,0.0,estabilidade
0.56,340,190.4,10.0,0.0,5.5,0.6,1.0,24,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,1 dia,30.0,19,55.87166666666667,-25.87166666666667,25.87166666666667,expansao
0.56,340,190.4,10.0,0.0,5.5,0.6,3.0,72,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,3 dias,60.0,19,87.804126984127,-27.804126984126995,27.804126984126995,expansao
0.56,340,190.4,10.0,0.0,5.5,0.6,7.0,168,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,7 dias,100.0,19,121.13392857142857,-21.13392857142857,21.13392857142857,expansao
0.56,340,190.4,10.0,0.0,5.5,0.6,14.0,336,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,14 dias,-50.0,19,-35.846666666666664,-14.153333333333336,14.153333333333336,retracao
0.56,340,190.4,10.0,0.0,5.5,0.6,28.0,672,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,28 dias,-190.0,19,-150.81166666666667,-39.18833333333333,39.18833333333333,retracao
0.56,340,190.4,10.0,0.0,5.5,0.6,56.0,1344,Não informado,7 dias úmida / 56 dias ar 50% umidade,Não informado,AL,Nordeste,56 dias,-360.0,19,-314.34357142857147,-45.656428571428535,45.656428571428535,retracao
0.55,336,184.8,15.0,0.0,0.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,20,0.0,0.0,0.0,estabilidade
0.55,336,184.8,15.0,0.0,0.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,20.0,20,48.01119047619048,-28.011190476190478,28.011190476190478,expansao
0.55,336,184.8,15.0,0.0,0.0,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,60.0,20,99.77821428571431,-39.77821428571431,39.77821428571431,expansao
0.55,336,184.8,15.0,0.0,0.0,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,120.0,20,145.05134920634924,-25.051349206349244,25.051349206349244,expansao
0.55,336,184.8,15.0,0.0,0.0,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-20.0,20,-15.926666666666668,-4.073333333333332,4.073333333333332,retracao
0.55,336,184.8,15.0,0.0,0.0,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-210.0,20,-95.74607142857141,-114.25392857142859,114.25392857142859,retracao
0.55,336,184.8,15.0,0.0,0.0,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-360.0,20,-302.702619047619,-57.29738095238099,57.29738095238099,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,12 h,0.0,21,0.0,0.0,0.0,estabilidade
0.51,424,216.24,0.0,0.0,0.0,0.0,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,1 dia,-70.0,21,-67.71166666666667,-2.288333333333327,2.288333333333327,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,3 dias,-160.0,21,-118.06833333333333,-41.93166666666667,41.93166666666667,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,7 dias,-290.0,21,-194.23999999999995,-95.76000000000005,95.76000000000005,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,14 dias,-380.0,21,-283.57666666666677,-96.42333333333323,96.42333333333323,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,28 dias,-500.0,21,-364.07166666666666,-135.92833333333334,135.92833333333334,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,56 dias,-620.0,21,-484.2783333333332,-135.7216666666668,135.7216666666668,retracao
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,22,0.0,0.0,0.0,estabilidade
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,-60.0,22,-43.48158730158732,-16.518412698412682,16.518412698412682,retracao
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,-130.0,22,-85.5546825396825,-44.4453174603175,44.4453174603175,retracao
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,-250.0,22,-141.3201190476191,-108.6798809523809,108.6798809523809,retracao
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-370.0,22,-228.55079365079368,-141.44920634920632,141.44920634920632,retracao
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-480.0,22,-306.9307936507937,-173.0692063492063,173.0692063492063,retracao
0.55,360,198.00000000000003,0.0,0.0,5.0,0.0,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-590.0,22,-431.28567460317464,-158.71432539682536,158.71432539682536,retracao
0.47,380,178.6,0.0,25.0,6.0,0.6,0.5,12,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,12 h,0.0,23,0.0,0.0,0.0,estabilidade
0.47,380,178.6,0.0,25.0,6.0,0.6,1.0,24,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,1 dia,-20.0,23,-66.38333333333334,46.38333333333334,46.38333333333334,retracao
0.47,380,178.6,0.0,25.0,6.0,0.6,3.0,72,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,3 dias,-70.0,23,-88.18333333333335,18.18333333333335,18.18333333333335,retracao
0.47,380,178.6,0.0,25.0,6.0,0.6,7.0,168,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,7 dias,-100.0,23,-115.34000000000002,15.340000000000018,15.340000000000018,retracao
0.47,380,178.6,0.0,25.0,6.0,0.6,14.0,336,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,14 dias,-200.0,23,-100.6,-99.4,99.4,retracao
0.47,380,178.6,0.0,25.0,6.0,0.6,28.0,672,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,28 dias,-460.0,23,-260.775,-199.22500000000002,199.22500000000002,retracao
0.47,380,178.6,0.0,25.0,6.0,0.6,56.0,1344,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,MT,Centro Oeste,56 dias,-580.0,23,-416.1059523809524,-163.89404761904763,163.89404761904763,retracao
0.5,384,192.0,12.5,0.0,4.5,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,12 h,0.0,24,-0.9099999999999998,0.9099999999999998,0.9099999999999998,retracao
0.5,384,192.0,12.5,0.0,4.5,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,1 dia,10.0,24,22.52380952380952,-12.523809523809518,12.523809523809518,expansao
0.5,384,192.0,12.5,0.0,4.5,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,3 dias,20.0,24,59.38499999999999,-39.38499999999999,39.38499999999999,expansao
0.5,384,192.0,12.5,0.0,4.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,7 dias,40.0,24,88.76904761904763,-48.769047619047626,48.769047619047626,expansao
0.5,384,192.0,12.5,0.0,4.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,14 dias,-120.0,24,-91.79166666666669,-28.208333333333314,28.208333333333314,retracao
0.5,384,192.0,12.5,0.0,4.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,28 dias,-240.0,24,-202.1666666666666,-37.8333333333334,37.8333333333334,retracao
0.5,384,192.0,12.5,0.0,4.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Obra,SP,Sudeste,56 dias,-360.0,24,-333.9866666666668,-26.013333333333208,26.013333333333208,retracao
0.55,336,184.8,12.5,25.0,6.0,0.6,0.5,12,CP V ARI,Não informado,Não informado,SP,Sudeste,12 h,0.0,25,0.0,0.0,0.0,estabilidade
0.55,336,184.8,12.5,25.0,6.0,0.6,1.0,24,CP V ARI,Não informado,Não informado,SP,Sudeste,1 dia,20.0,25,75.51,-55.510000000000005,55.510000000000005,expansao
0.55,336,184.8,12.5,25.0,6.0,0.6,3.0,72,CP V ARI,Não informado,Não informado,SP,Sudeste,3 dias,70.0,25,84.97499999999998,-14.97499999999998,14.97499999999998,expansao
0.55,336,184.8,12.5,25.0,6.0,0.6,7.0,168,CP V ARI,Não informado,Não informado,SP,Sudeste,7 dias,100.0,25,126.82000000000002,-26.82000000000002,26.82000000000002,expansao
0.55,336,184.8,12.5,25.0,6.0,0.6,14.0,336,CP V ARI,Não informado,Não informado,SP,Sudeste,14 dias,-50.0,25,32.07166666666667,-82.07166666666667,82.07166666666667,expansao
0.55,336,184.8,12.5,25.0,6.0,0.6,28.0,672,CP V ARI,Não informado,Não informado,SP,Sudeste,28 dias,-190.0,25,-212.31833333333336,22.318333333333356,22.318333333333356,retracao
0.55,336,184.8,12.5,25.0,6.0,0.6,56.0,1344,CP V ARI,Não informado,Não informado,SP,Sudeste,56 dias,-360.0,25,-364.535,4.535000000000025,4.535000000000025,retracao
0.55,332,182.60000000000002,0.0,,0.0,0.6,0.5,12,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,26,0.0,0.0,0.0,estabilidade
0.55,332,182.60000000000002,0.0,,0.0,0.6,1.0,24,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,-50.0,26,-63.65000000000002,13.65000000000002,13.65000000000002,retracao
0.55,332,182.60000000000002,0.0,,0.0,0.6,3.0,72,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,-120.0,26,-127.32500000000003,7.325000000000031,7.325000000000031,retracao
0.55,332,182.60000000000002,0.0,,0.0,0.6,7.0,168,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,-190.0,26,-192.91166666666675,2.911666666666747,2.911666666666747,retracao
0.55,332,182.60000000000002,0.0,,0.0,0.6,14.0,336,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-310.0,26,-214.83000000000007,-95.16999999999993,95.16999999999993,retracao
0.55,332,182.60000000000002,0.0,,0.0,0.6,28.0,672,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-430.0,26,-326.29,-103.70999999999998,103.70999999999998,retracao
0.55,332,182.60000000000002,0.0,,0.0,0.6,56.0,1344,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-580.0,26,-484.87999999999965,-95.12000000000035,95.12000000000035,retracao
0.52,327,170.04,10.0,0.0,0.0,0.0,0.5,12,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,27,1.613333333333333,-1.613333333333333,1.613333333333333,expansao
0.52,327,170.04,10.0,0.0,0.0,0.0,1.0,24,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,0.0,27,2.598333333333333,-2.598333333333333,2.598333333333333,expansao
0.52,327,170.04,10.0,0.0,0.0,0.0,3.0,72,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,10.0,27,72.42499999999997,-62.42499999999997,62.42499999999997,expansao
0.52,327,170.04,10.0,0.0,0.0,0.0,7.0,168,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,10.0,27,67.65476190476195,-57.654761904761955,57.654761904761955,expansao
0.52,327,170.04,10.0,0.0,0.0,0.0,14.0,336,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-110.0,27,-130.34666666666672,20.34666666666672,20.34666666666672,retracao
0.52,327,170.04,10.0,0.0,0.0,0.0,28.0,672,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-200.0,27,-244.59833333333333,44.59833333333333,44.59833333333333,retracao
0.52,327,170.04,10.0,0.0,0.0,0.0,56.0,1344,CP III,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-350.0,27,-375.68166666666656,25.68166666666656,25.68166666666656,retracao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,28,-1.2333333333333332,1.2333333333333332,1.2333333333333332,retracao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,20.0,28,26.346190476190475,-6.3461904761904755,6.3461904761904755,expansao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,50.0,28,80.99166666666672,-30.991666666666717,30.991666666666717,expansao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,80.0,28,92.10999999999999,-12.109999999999985,12.109999999999985,expansao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-60.0,28,-49.29642857142858,-10.703571428571422,10.703571428571422,retracao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-200.0,28,-152.73095238095243,-47.26904761904757,47.26904761904757,retracao
0.55,345,189.75000000000003,10.0,0.0,5.5,0.0,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-350.0,28,-309.3983333333335,-40.60166666666652,40.60166666666652,retracao
0.51,380,193.8,0.0,25.0,5.625,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,29,0.0,0.0,0.0,estabilidade
0.51,380,193.8,0.0,25.0,5.625,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,-100.0,29,-72.16499999999998,-27.835000000000022,27.835000000000022,retracao
0.51,380,193.8,0.0,25.0,5.625,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,-140.0,29,-96.01666666666664,-43.98333333333336,43.98333333333336,retracao
0.51,380,193.8,0.0,25.0,5.625,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,-180.0,29,-116.90333333333336,-63.096666666666636,63.096666666666636,retracao
0.51,380,193.8,0.0,25.0,5.625,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-310.0,29,-169.7366666666668,-140.2633333333332,140.2633333333332,retracao
0.51,380,193.8,0.0,25.0,5.625,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-390.0,29,-325.8283333333334,-64.17166666666662,64.17166666666662,retracao
0.51,380,193.8,0.0,25.0,5.625,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-560.0,29,-429.50666666666666,-130.49333333333334,130.49333333333334,retracao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,30,0.15833333333333333,-0.15833333333333333,0.15833333333333333,expansao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,20.0,30,51.60583333333334,-31.605833333333337,31.605833333333337,expansao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,40.0,30,82.72666666666666,-42.72666666666666,42.72666666666666,expansao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,70.0,30,107.83619047619044,-37.83619047619044,37.83619047619044,expansao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-100.0,30,-48.87380952380952,-51.12619047619048,51.12619047619048,retracao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-230.0,30,-191.18500000000003,-38.81499999999997,38.81499999999997,retracao
0.55,337,185.35000000000002,10.0,25.0,0.0,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-350.0,30,-315.86833333333334,-34.13166666666666,34.13166666666666,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,31,0.0,0.0,0.0,estabilidade
0.55,336,184.8,0.0,0.0,0.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,-60.0,31,-14.647301587301587,-45.352698412698416,45.352698412698416,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,-120.0,31,-4.489642857142857,-115.51035714285715,115.51035714285715,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,-180.0,31,-30.02595238095239,-149.9740476190476,149.9740476190476,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-270.0,31,-133.1376190476191,-136.8623809523809,136.8623809523809,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-380.0,31,-290.1708333333334,-89.8291666666666,89.8291666666666,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-500.0,31,-445.1972619047619,-54.80273809523811,54.80273809523811,retracao
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,12 h,0.0,32,0.0,0.0,0.0,estabilidade
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,1 dia,70.0,32,48.04166666666667,21.95833333333333,21.95833333333333,expansao
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,3 dias,120.0,32,73.21,46.790000000000006,46.790000000000006,expansao
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,7 dias,170.0,32,104.48833333333332,65.51166666666668,65.51166666666668,expansao
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,14 dias,-50.0,32,-97.99666666666666,47.996666666666655,47.996666666666655,retracao
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,28 dias,-240.0,32,-228.535,-11.465000000000003,11.465000000000003,retracao
0.55,370,203.50000000000003,8.0,0.0,5.5,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,56 dias,-380.0,32,-357.9166666666668,-22.0833333333332,22.0833333333332,retracao
